LocID,Year,Trajectory,e0
658,2038,19,83.4991103666051
658,2043,19,84.6154651764539
658,2048,19,85.349821713405
658,2053,19,85.2056169720538
658,2058,19,87.2378928859555
658,2063,19,89.2115476703149
658,2068,19,89.6339441311525
658,2073,19,90.0925353739839
658,2078,19,90.5094430190637
658,2083,19,91.991487401887
658,2088,19,91.5376903247976
658,2093,19,92.0232002426808
658,2098,19,91.5660443974991
658,2018,20,80.16
658,2023,20,81.6493006302132
658,2028,20,82.1160049869604
658,2033,20,83.0599143619225
658,2038,20,82.7928215106676
658,2043,20,83.9141722991873
658,2048,20,85.0421939171421
658,2053,20,85.6926326632006
658,2058,20,87.4745453877062
658,2063,20,87.7652964067531
658,2068,20,88.1251706918183
658,2073,20,88.7950823814615
658,2078,20,90.2309522465057
658,2083,20,91.4090615537815
658,2088,20,91.358616519439
658,2093,20,91.7936310514546
658,2098,20,91.8716033394656
658,2018,21,80.16
658,2023,21,82.0419571202271
658,2028,21,83.3979031618443
658,2033,21,82.7967689462761
658,2038,21,83.4073977801183
658,2043,21,84.8679774889286
658,2048,21,85.6991173931935
658,2053,21,86.0502555590638
658,2058,21,85.8430487701478
658,2063,21,86.8202570403077
658,2068,21,87.3554645100929
658,2073,21,87.4597285253698
658,2078,21,86.8055786431214
658,2083,21,88.8019581630131
658,2088,21,89.1287915805109
658,2093,21,88.8254445695306
658,2098,21,88.8640392508625
658,2018,22,80.16
658,2023,22,79.4674775492813
658,2028,22,80.0725242832354
658,2033,22,80.435686829717
658,2038,22,82.2889601588068
658,2043,22,82.7702323006494
658,2048,22,83.2531507632344
658,2053,22,83.9693870566055
658,2058,22,84.7280642977777
658,2063,22,84.9888512647188
658,2068,22,85.9984360889434
658,2073,22,87.1565766381739
658,2078,22,86.7544478739238
658,2083,22,87.7131970004889
658,2088,22,88.1980682960833
658,2093,22,89.1638494609206
658,2098,22,88.4007647541399
658,2018,23,80.16
658,2023,23,81.6443263362251
658,2028,23,82.0881635127986
658,2033,23,83.30956497975
658,2038,23,84.0463558293831
658,2043,23,84.1631054403443
658,2048,23,84.1852223690392
658,2053,23,84.7843089030716
658,2058,23,85.2506958193441
658,2063,23,85.8712390448126
658,2068,23,86.0550933054259
658,2073,23,86.7272374137264
658,2078,23,87.307829351236
658,2083,23,88.6461181736223
658,2088,23,86.8763134889441
658,2093,23,87.6123209472664
658,2098,23,88.6637572107352
658,2018,24,80.16
658,2023,24,81.5936259211848
658,2028,24,81.9480866006592
658,2033,24,82.3026253341729
658,2038,24,82.9994577001677
658,2043,24,83.3987308141852
658,2048,24,84.7751270410693
658,2053,24,85.9438378246534
658,2058,24,86.4741638226826
658,2063,24,87.1009186427374
658,2068,24,87.5788442406398
658,2073,24,88.3519466424899
658,2078,24,88.0432849424521
658,2083,24,88.9729294361075
658,2088,24,89.2006177151881
658,2093,24,90.3897503154345
658,2098,24,90.8680819838842
658,2018,25,80.16
658,2023,25,79.3354611227434
658,2028,25,81.2730274268593
658,2033,25,82.4879866379586
658,2038,25,83.6085950605933
658,2043,25,83.8012298247812
658,2048,25,85.1967524170262
658,2053,25,85.5507592644925
658,2058,25,87.0016419357004
658,2063,25,88.7454200906224
658,2068,25,88.5216305067212
658,2073,25,90.0002359709424
658,2078,25,89.3344667588282
658,2083,25,91.0381452549149
658,2088,25,92.4680301210736
658,2093,25,92.7911544752859
658,2098,25,93.2368047811688
658,2018,26,80.16
658,2023,26,80.3062772374586
658,2028,26,80.8015348196053
658,2033,26,81.8034055111852
658,2038,26,82.937963578986
658,2043,26,85.2828660169092
658,2048,26,85.9067658526072
658,2053,26,85.2601544946338
658,2058,26,85.247775078072
658,2063,26,85.3189719747855
658,2068,26,85.3621985952249
658,2073,26,86.0089745845448
658,2078,26,85.695412605168
658,2083,26,86.646337979318
658,2088,26,87.0479886213892
658,2093,26,88.2236027653603
658,2098,26,87.7612897615929
658,2018,27,80.16
658,2023,27,81.4234796860106
658,2028,27,83.1244558817786
658,2033,27,84.2559070777199
658,2038,27,85.7095926376646
658,2043,27,86.7005396113465
658,2048,27,87.8418458107871
658,2053,27,87.6838423270129
658,2058,27,87.7065375301117
658,2063,27,88.8195236012488
658,2068,27,88.8669237315804
658,2073,27,89.6132767894219
658,2078,27,89.2689499443639
658,2083,27,88.8313923303767
658,2088,27,88.9577887694238
658,2093,27,88.44080639885
658,2098,27,89.1493951138674
658,2018,28,80.16
658,2023,28,81.7698780022812
658,2028,28,82.3684917505759
658,2033,28,84.8654695464786
658,2038,28,85.4189155671604
658,2043,28,85.6158491547035
658,2048,28,85.4183638529189
658,2053,28,86.2727283481324
658,2058,28,86.5780318859356
658,2063,28,86.3840786438409
658,2068,28,87.6934703643475
658,2073,28,88.3407602349106
658,2078,28,88.6579535611241
658,2083,28,89.1350698394592
658,2088,28,89.5372962533881
658,2093,28,89.7172083979324
658,2098,28,89.7089064481542
658,2018,29,80.16
658,2023,29,82.1885112550131
658,2028,29,83.4567016710522
658,2033,29,83.4757649106776
658,2038,29,84.3481891668334
658,2043,29,84.9382758745527
658,2048,29,85.9710455261345
658,2053,29,86.5524865009093
658,2058,29,86.0955642093518
658,2063,29,86.9893263528586
658,2068,29,87.8038235919446
658,2073,29,88.5177965255788
658,2078,29,89.7087874841822
658,2083,29,90.4721778471239
658,2088,29,91.0174962698419
658,2093,29,92.3643204329442
658,2098,29,92.1087751287625
658,2018,30,80.16
658,2023,30,79.9934058272839
658,2028,30,81.623240332351
658,2033,30,83.4756453693274
658,2038,30,83.7957019722656
658,2043,30,84.4037213463085
658,2048,30,85.4271371084588
658,2053,30,86.7581054266499
658,2058,30,89.1694668641761
658,2063,30,89.106669358093
658,2068,30,89.4371869997478
658,2073,30,90.0454092917819
658,2078,30,89.9372196351173
658,2083,30,90.2962552925467
658,2088,30,90.7525222206073
658,2093,30,92.0079460404726
658,2098,30,92.8992485878455
658,2018,31,80.16
658,2023,31,81.0682650539002
658,2028,31,82.0518220304074
658,2033,31,82.4568409768729
658,2038,31,82.9328993028792
658,2043,31,83.582084486082
658,2048,31,85.2813247633443
658,2053,31,84.4667074097098
658,2058,31,84.877054981293
658,2063,31,85.4463950889587
658,2068,31,86.1504446848458
658,2073,31,86.7081886020079
658,2078,31,88.1151208725048
658,2083,31,89.3141531245229
658,2088,31,89.9603868756612
658,2093,31,91.2605322274072
658,2098,31,91.9267591166198
658,2018,32,80.16
658,2023,32,81.1016906326914
658,2028,32,82.1811159155953
658,2033,32,81.743034084096
658,2038,32,81.8788483012494
658,2043,32,82.7272502594994
658,2048,32,83.182346238171
658,2053,32,85.4604422566443
658,2058,32,85.9114342824639
658,2063,32,86.4886036607282
658,2068,32,85.6802401962289
658,2073,32,86.0935496122792
658,2078,32,87.4101376447485
658,2083,32,89.316793773477
658,2088,32,90.6507562459573
658,2093,32,89.8926246103004
658,2098,32,90.1481040159542
658,2018,33,80.16
658,2023,33,80.1318771315528
658,2028,33,81.0109864482294
658,2033,33,82.2241618972962
658,2038,33,81.8835693635066
658,2043,33,83.0853120541013
658,2048,33,83.2986587395778
658,2053,33,83.9805584576877
658,2058,33,85.0014010638382
658,2063,33,86.1144799772296
658,2068,33,87.5985839900181
658,2073,33,87.7435686381605
658,2078,33,88.0140907781342
658,2083,33,88.3737746029379
658,2088,33,89.423796589232
658,2093,33,90.8064330840513
658,2098,33,90.3006993926019
658,2018,34,80.16
658,2023,34,80.5161113991662
658,2028,34,81.3436282057624
658,2033,34,82.5818110975294
658,2038,34,83.2660572583763
658,2043,34,83.4851589576471
658,2048,34,84.5426750027294
658,2053,34,85.3014476879895
658,2058,34,85.9293791366082
658,2063,34,86.3731248115782
658,2068,34,87.131202504113
658,2073,34,88.428887602056
658,2078,34,89.5482439746329
658,2083,34,89.4824456504751
658,2088,34,88.7891467815802
658,2093,34,89.2371598775356
658,2098,34,89.6733073434563
658,2018,35,80.16
658,2023,35,81.9221898469045
658,2028,35,83.3775543447835
658,2033,35,83.5532957557466
658,2038,35,84.712282827042
658,2043,35,85.5192961803579
658,2048,35,85.3164106924265
658,2053,35,85.5790831581298
658,2058,35,86.5305582093651
658,2063,35,86.756439274265
658,2068,35,87.9310712981328
658,2073,35,88.7575655256847
658,2078,35,89.5201753154747
658,2083,35,89.5463328659928
658,2088,35,89.0836166934199
658,2093,35,89.5180912948877
658,2098,35,90.3554863404315
658,2018,36,80.16
658,2023,36,81.7401168854711
658,2028,36,82.7377168642661
658,2033,36,83.8863468354696
658,2038,36,84.2439639210436
658,2043,36,84.6163751235487
658,2048,36,84.263412045102
658,2053,36,84.1486824280536
658,2058,36,85.5267374158318
658,2063,36,85.8633675401082
658,2068,36,85.955790568484
658,2073,36,86.5819708364008
658,2078,36,86.3663561551856
658,2083,36,86.8856688116821
658,2088,36,87.1621387320944
658,2093,36,88.1558074974475
658,2098,36,88.2975807288346
658,2018,37,80.16
658,2023,37,81.0240490089026
658,2028,37,81.5678840648873
658,2033,37,82.0125273707709
658,2038,37,82.6533363617222
658,2043,37,82.5611810660314
658,2048,37,84.2120081352209
658,2053,37,84.3355665893155
658,2058,37,84.8022964360441
658,2063,37,85.6312251012761
658,2068,37,85.7014621455641
658,2073,37,86.1933886943945
658,2078,37,88.1581467438372
658,2083,37,87.9522364647402
658,2088,37,88.3303905470392
658,2093,37,89.9038971555414
658,2098,37,90.9792596128988
658,2018,38,80.16
658,2023,38,81.8680974640155
658,2028,38,82.1299016215506
658,2033,38,83.1390855351455
658,2038,38,84.8565897959237
658,2043,38,84.7157166502928
658,2048,38,84.7868213199657
658,2053,38,85.8529319459044
658,2058,38,86.8539452659109
658,2063,38,87.2513823709838
658,2068,38,87.2338910247158
658,2073,38,86.9091171975707
658,2078,38,86.67295399437
658,2083,38,85.8643124894968
658,2088,38,85.315088422875
658,2093,38,85.873355054138
658,2098,38,84.9504251679498
658,2018,39,80.16
658,2023,39,80.8640236155939
658,2028,39,81.7379831158071
658,2033,39,81.7568725974024
658,2038,39,81.9461894873125
658,2043,39,82.7733264852958
658,2048,39,83.5314183958345
658,2053,39,84.2752554915996
658,2058,39,85.62295253654
658,2063,39,86.1025509997435
658,2068,39,88.6032027892462
658,2073,39,90.1946219595276
658,2078,39,91.582696479829
658,2083,39,91.7633992041446
658,2088,39,92.6538046461837
658,2093,39,92.7343410130762
658,2098,39,92.84523188731
658,2018,40,80.16
658,2023,40,80.8370018444588
658,2028,40,81.7035337520955
658,2033,40,82.7186260131343
658,2038,40,83.8565281835271
658,2043,40,83.0381879677988
658,2048,40,84.4685074009762
658,2053,40,83.9839329944355
658,2058,40,84.6504255149237
658,2063,40,85.0399422600898
658,2068,40,85.1757126859673
658,2073,40,86.0544029805941
658,2078,40,86.4377224869905
658,2083,40,87.5539781600471
658,2088,40,88.9842399376343
658,2093,40,88.8909593449611
658,2098,40,88.8524923967337
658,2018,41,80.16
658,2023,41,81.8205189113503
658,2028,41,83.7408750719724
658,2033,41,84.512777078218
658,2038,41,84.696302275051
658,2043,41,85.8378932240119
658,2048,41,86.0213999980224
658,2053,41,87.2872620132437
658,2058,41,88.0314972264441
658,2063,41,87.7720237724254
658,2068,41,89.2573599663198
658,2073,41,89.9710865660723
658,2078,41,90.6939370006684
658,2083,41,91.2786786504289
658,2088,41,91.7562548946033
658,2093,41,91.5466830468274
658,2098,41,92.3374762861317
658,2018,42,80.16
658,2023,42,80.5747932128982
658,2028,42,81.360086126255
658,2033,42,81.5559423881419
658,2038,42,82.2933443371462
658,2043,42,82.4811780027549
658,2048,42,83.9812868149452
658,2053,42,85.1776086492012
658,2058,42,86.1722776052198
658,2063,42,87.2010482452922
658,2068,42,88.7617759782192
658,2073,42,89.6623382406713
658,2078,42,91.8229446788272
658,2083,42,91.2515174479801
658,2088,42,92.479395022162
658,2093,42,92.3347101724624
658,2098,42,91.728502220313
658,2018,43,80.16
658,2023,43,79.8617209244716
658,2028,43,81.7324810935096
658,2033,43,81.3951927612324
658,2038,43,83.2543691839457
658,2043,43,83.6938795779206
658,2048,43,84.3951664609701
658,2053,43,85.5395377646522
658,2058,43,84.8679060369664
658,2063,43,85.1304791566052
658,2068,43,85.8957125735735
658,2073,43,87.2722081123694
658,2078,43,87.6014963017127
658,2083,43,87.8595081259067
658,2088,43,87.2392497114717
658,2093,43,88.3928158530962
658,2098,43,89.4719437416063
658,2018,44,80.16
658,2023,44,81.9043599027553
658,2028,44,83.1936148652186
658,2033,44,82.8007550837418
658,2038,44,82.4974115175243
658,2043,44,83.7571893201182
658,2048,44,85.7175668874509
658,2053,44,85.8886515166
658,2058,44,87.3104073389419
658,2063,44,88.8415889841385
658,2068,44,88.5144221355922
658,2073,44,88.5907733231295
658,2078,44,88.8871911140028
658,2083,44,90.5130818717689
658,2088,44,91.5402420390777
658,2093,44,92.3710989866515
658,2098,44,92.9794663287262
658,2018,45,80.16
658,2023,45,80.0321630700874
658,2028,45,80.825012792617
658,2033,45,82.00165549388
658,2038,45,82.9682846200467
658,2043,45,83.5955013239181
658,2048,45,83.561214039207
658,2053,45,83.2340231407176
658,2058,45,83.6593094744375
658,2063,45,85.1088011695442
658,2068,45,85.3329054959898
658,2073,45,86.2199826024895
658,2078,45,87.9112068593633
658,2083,45,88.8106728875513
658,2088,45,89.5678156065561
658,2093,45,91.1464146600424
658,2098,45,91.7227740378738
658,2018,46,80.16
658,2023,46,79.7911179005018
658,2028,46,80.9045568020421
658,2033,46,80.4311764497689
658,2038,46,80.5964301826137
658,2043,46,82.3103557130993
658,2048,46,83.2385506917973
658,2053,46,83.9457271898324
658,2058,46,84.6060727610946
658,2063,46,84.9915448622909
658,2068,46,85.3252267255519
658,2073,46,87.1918696614862
658,2078,46,87.1825185744195
658,2083,46,88.0680623596199
658,2088,46,88.1196060210413
658,2093,46,89.0149937669681
658,2098,46,89.4001935574266
658,2018,47,80.16
658,2023,47,80.2930374592724
658,2028,47,80.8006350551081
658,2033,47,81.36569016903
658,2038,47,81.735894822151
658,2043,47,81.7129039409181
658,2048,47,81.3731626922276
658,2053,47,82.3133136064094
658,2058,47,82.9220747447991
658,2063,47,83.6393010110663
658,2068,47,83.1635542589415
658,2073,47,83.7534058959026
658,2078,47,83.9947968436019
658,2083,47,84.3811636389409
658,2088,47,85.0229797581109
658,2093,47,85.8516256513399
658,2098,47,85.9563226874721
658,2018,48,80.16
658,2023,48,80.7259598421491
658,2028,48,81.3593593745773
658,2033,48,81.5795781780928
658,2038,48,81.2849436284744
658,2043,48,81.4959774619468
658,2048,48,83.3982397621093
658,2053,48,83.6382239501705
658,2058,48,84.5527060423216
658,2063,48,85.3028754183688
658,2068,48,85.3603094391041
658,2073,48,84.9531444457488
658,2078,48,85.1692113296429
658,2083,48,85.5762811004588
658,2088,48,87.0205720506541
658,2093,48,87.7774870443874
658,2098,48,88.407849413178
658,2018,49,80.16
658,2023,49,81.3752633076536
658,2028,49,82.2853740339422
658,2033,49,83.1651650815872
658,2038,49,84.5880223888828
658,2043,49,84.8482418171247
658,2048,49,86.3633624369925
658,2053,49,87.5109766289374
658,2058,49,88.2193716654863
658,2063,49,87.4027685899464
658,2068,49,88.6907721049733
658,2073,49,89.5472431072828
658,2078,49,90.8752912087257
658,2083,49,90.7063098202068
658,2088,49,91.3616035206232
658,2093,49,92.5230652082991
658,2098,49,93.540909742342
658,2018,50,80.16
658,2023,50,81.1535987730627
658,2028,50,82.0032302307971
658,2033,50,82.3962970005656
658,2038,50,82.9467369412724
658,2043,50,83.1035605556777
658,2048,50,83.8743696906624
658,2053,50,85.1513958048421
658,2058,50,86.6246010626482
658,2063,50,87.1323076785678
658,2068,50,88.5914415856505
658,2073,50,90.1656472783087
658,2078,50,90.8416679931383
658,2083,50,91.0834052832253
658,2088,50,92.424286775798
658,2093,50,92.7986757661423
658,2098,50,93.540336225936
659,2018,1,80.16
659,2023,1,80.9403048815601
659,2028,1,82.2957566679476
659,2033,1,82.7784896143799
659,2038,1,83.2341574033547
659,2043,1,82.913065608137
659,2048,1,83.6719510095501
659,2053,1,83.941771432971
659,2058,1,83.7729935470129
659,2063,1,84.9438709673653
659,2068,1,85.5417330086791
659,2073,1,84.48406735551
659,2078,1,85.6418138817115
659,2083,1,86.5296337850679
659,2088,1,87.4538744064924
659,2093,1,89.1476920003784
659,2098,1,90.259888774216
659,2018,2,80.16
659,2023,2,80.8933646213629
659,2028,2,81.8336688125999
659,2033,2,82.5402078932531
659,2038,2,83.7255192701434
659,2043,2,84.9680638935774
659,2048,2,85.2051279104982
659,2053,2,86.3050384021164
659,2058,2,87.8004439746194
659,2063,2,87.8934813098954
659,2068,2,87.8596922775144
659,2073,2,88.369073815551
659,2078,2,89.1047084657444
659,2083,2,89.8802808184209
659,2088,2,90.457979762567
659,2093,2,90.694402287006
659,2098,2,91.8191177442407
659,2018,3,80.16
659,2023,3,81.3687882811468
659,2028,3,82.7687194103896
659,2033,3,83.5892605313857
659,2038,3,84.028679164941
659,2043,3,85.2052964206776
659,2048,3,86.2657943704922
659,2053,3,86.8732375323825
659,2058,3,88.1218264670132
659,2063,3,89.3388011655017
659,2068,3,90.5225216817985
659,2073,3,90.1046586423454
659,2078,3,90.0207164842074
659,2083,3,90.8454328673658
659,2088,3,91.5903323668946
659,2093,3,93.1474407161522
659,2098,3,93.7458595874225
659,2018,4,80.16
659,2023,4,81.7072370526141
659,2028,4,82.4448684214938
659,2033,4,83.1890219715699
659,2038,4,82.4847945188078
659,2043,4,84.2315872370861
659,2048,4,85.2142577862558
659,2053,4,86.1057191238896
659,2058,4,86.6611112810666
659,2063,4,86.949150391769
659,2068,4,88.0042803784777
659,2073,4,88.5096135500241
659,2078,4,88.9090495393271
659,2083,4,89.9540785727248
659,2088,4,91.4361380115066
659,2093,4,90.0073277286422
659,2098,4,90.3525841466487
659,2018,5,80.16
659,2023,5,81.2392156392197
659,2028,5,82.5378467582496
659,2033,5,82.9020986159579
659,2038,5,84.7318759387315
659,2043,5,85.7477247548383
659,2048,5,86.1310855756418
659,2053,5,87.1521147049577
659,2058,5,88.1441860908042
659,2063,5,89.7294838544297
659,2068,5,90.4385786786567
659,2073,5,90.7123696859201
659,2078,5,91.6187730099593
659,2083,5,91.7407129873705
659,2088,5,92.6755804645958
659,2093,5,94.0316559340227
659,2098,5,95.0574225041193
659,2018,6,80.16
659,2023,6,79.6491973160379
659,2028,6,81.335940155373
659,2033,6,79.3438564683056
659,2038,6,79.8080917728644
659,2043,6,80.5762962573356
659,2048,6,80.9122373171356
659,2053,6,80.9037472830319
659,2058,6,81.8275718729622
659,2063,6,82.8506691802389
659,2068,6,83.3390738655519
659,2073,6,83.2699835762027
659,2078,6,83.7015209324196
659,2083,6,83.8117143787568
659,2088,6,83.6952573520824
659,2093,6,84.113427050864
659,2098,6,84.6894970422118
