LocID,Year,Trajectory,e0
664,2058,30,90.3002435193016
664,2063,30,90.3098508581764
664,2068,30,90.6462328817886
664,2073,30,91.2883839347756
664,2078,30,90.9700398387213
664,2083,30,91.1373520073702
664,2088,30,91.8068965862541
664,2093,30,92.5142195857149
664,2098,30,93.0426618604378
664,2018,31,84.25
664,2023,31,84.8930162707575
664,2028,31,86.274394989011
664,2033,31,87.0882607130581
664,2038,31,88.0184120056371
664,2043,31,88.3555899034518
664,2048,31,89.4453885116664
664,2053,31,88.873131742502
664,2058,31,88.6689601281909
664,2063,31,89.4403555324933
664,2068,31,90.3828158615465
664,2073,31,91.1455839655693
664,2078,31,92.4751029456323
664,2083,31,93.2691320555935
664,2088,31,93.9457587799272
664,2093,31,95.1217777038638
664,2098,31,95.8961392090822
664,2018,32,84.25
664,2023,32,84.8956633769118
664,2028,32,86.1268331442166
664,2033,32,86.0169204271907
664,2038,32,86.205682660626
664,2043,32,86.962927415052
664,2048,32,87.454529002445
664,2053,32,89.7433915181432
664,2058,32,89.9205404085728
664,2063,32,90.5418409563185
664,2068,32,90.7317245781979
664,2073,32,91.271525895849
664,2078,32,92.5872410117022
664,2083,32,93.4350748886445
664,2088,32,94.5630607350063
664,2093,32,93.772683852021
664,2098,32,94.6969078216653
664,2018,33,84.25
664,2023,33,84.3683543079487
664,2028,33,85.0546168380548
664,2033,33,86.1470933556361
664,2038,33,86.1205438813045
664,2043,33,86.8393230127775
664,2048,33,87.2129896020499
664,2053,33,88.2829020425089
664,2058,33,89.0612500942773
664,2063,33,89.6561631735894
664,2068,33,90.951813215719
664,2073,33,91.1097975397886
664,2078,33,91.7160972221149
664,2083,33,92.0363291582622
664,2088,33,92.6889811790345
664,2093,33,93.8883109296859
664,2098,33,93.468672514256
664,2018,34,84.25
664,2023,34,84.5669021918664
664,2028,34,84.5039816067259
664,2033,34,85.3307142640491
664,2038,34,85.8020315423946
664,2043,34,86.2564108709639
664,2048,34,87.127622395585
664,2053,34,88.2499996144612
664,2058,34,88.5366770651544
664,2063,34,88.8744463264099
664,2068,34,89.3761931308236
664,2073,34,90.405556051894
664,2078,34,91.2585647575367
664,2083,34,91.5741528621818
664,2088,34,90.8871006237574
664,2093,34,91.0401199060854
664,2098,34,91.7132092780154
664,2018,35,84.25
664,2023,35,84.5458737173336
664,2028,35,85.6168603541238
664,2033,35,85.8434193437284
664,2038,35,87.0325884777206
664,2043,35,87.6773602448183
664,2048,35,87.7462956781993
664,2053,35,88.5017474536713
664,2058,35,89.2011736198498
664,2063,35,89.7404057532771
664,2068,35,90.6737985036901
664,2073,35,91.5586912816292
664,2078,35,92.1698655616237
664,2083,35,92.2469314522091
664,2088,35,92.5946025658817
664,2093,35,92.8400839541158
664,2098,35,93.7336599879414
664,2018,36,84.25
664,2023,36,85.6374838481995
664,2028,36,86.7278989687238
664,2033,36,87.9045458763482
664,2038,36,88.478218673063
664,2043,36,89.1399542043564
664,2048,36,88.9578617462321
664,2053,36,89.2692691162049
664,2058,36,90.1704746055796
664,2063,36,90.6222251415487
664,2068,36,90.7231318204127
664,2073,36,91.8499036839213
664,2078,36,91.8481138186346
664,2083,36,92.3146058058863
664,2088,36,92.529786485689
664,2093,36,93.5300897352111
664,2098,36,93.9212528264874
664,2018,37,84.25
664,2023,37,84.5957955967574
664,2028,37,84.9323073963497
664,2033,37,85.4700795061972
664,2038,37,85.7281848633717
664,2043,37,86.0831496336256
664,2048,37,87.776932669727
664,2053,37,87.8211905549459
664,2058,37,88.1459623901668
664,2063,37,89.0189878354385
664,2068,37,89.4372149557283
664,2073,37,90.168215238823
664,2078,37,91.3820768080516
664,2083,37,91.2222608245086
664,2088,37,91.7836319108385
664,2093,37,92.9209973257328
664,2098,37,94.2645303413415
664,2018,38,84.25
664,2023,38,86.6375420701616
664,2028,38,86.7102072456053
664,2033,38,87.6023035474795
664,2038,38,88.6981729396107
664,2043,38,89.1050522365605
664,2048,38,89.537134286339
664,2053,38,90.3359072681028
664,2058,38,90.8458020284859
664,2063,38,91.5087878739282
664,2068,38,91.8710510675178
664,2073,38,91.9336791494792
664,2078,38,91.5261864088637
664,2083,38,91.2514692998302
664,2088,38,91.1829076100961
664,2093,38,91.2794915811322
664,2098,38,90.8776207175483
664,2018,39,84.25
664,2023,39,84.6375086834511
664,2028,39,85.3317987736976
664,2033,39,86.283324412667
664,2038,39,86.4301173154635
664,2043,39,87.120546814965
664,2048,39,87.8483925163402
664,2053,39,88.5892123236983
664,2058,39,90.2866642225638
664,2063,39,91.3536895464604
664,2068,39,93.126357931462
664,2073,39,94.5209833716013
664,2078,39,95.7438823591105
664,2083,39,96.0401984798421
664,2088,39,96.544002415023
664,2093,39,97.3681477562766
664,2098,39,97.6995755553898
664,2018,40,84.25
664,2023,40,84.7736679521863
664,2028,40,85.3834441902441
664,2033,40,85.9360639495831
664,2038,40,87.2122738523058
664,2043,40,86.4669264371877
664,2048,40,87.330223127772
664,2053,40,87.0788357241786
664,2058,40,87.4258509190032
664,2063,40,88.2304891347672
664,2068,40,88.1577038432043
664,2073,40,89.0086131424287
664,2078,40,89.6825445719524
664,2083,40,91.1161505517314
664,2088,40,92.1252757161053
664,2093,40,92.3201694734286
664,2098,40,92.6509621346813
664,2018,41,84.25
664,2023,41,85.8407865294524
664,2028,41,87.2975869252307
664,2033,41,88.5197506120207
664,2038,41,88.7631562669081
664,2043,41,89.2725735610763
664,2048,41,89.4468816327982
664,2053,41,90.7613420921233
664,2058,41,91.3748032747759
664,2063,41,91.5648816439409
664,2068,41,92.6182162099157
664,2073,41,93.3304276794877
664,2078,41,94.3632332876463
664,2083,41,94.9803355540703
664,2088,41,95.3229486344143
664,2093,41,95.1385406992384
